Subject,Predicate,Object,Case Id,Notes
per.000003,clerkOf,per.000646,http://earlywashingtondc.org/doc/oscys.case.0081.001,
per.000003,clerkOf,per.000647,http://earlywashingtondc.org/doc/oscys.case.0081.001,
per.000003,clerkOf,per.000652,http://earlywashingtondc.org/doc/oscys.case.0082.002,
per.000003,clerkOf,per.000653,http://earlywashingtondc.org/doc/oscys.case.0082.002,
per.000003,clerkOf,per.000654,http://earlywashingtondc.org/doc/oscys.case.0083.002,
per.000003,clerkOf,per.000655,http://earlywashingtondc.org/doc/oscys.case.0083.002,
per.000003,clerkOf,per.000664,http://earlywashingtondc.org/doc/oscys.case.0084.001,
per.000003,clerkOf,per.000665,http://earlywashingtondc.org/doc/oscys.case.0084.001,
per.000003,clerkOf,per.000666,http://earlywashingtondc.org/doc/oscys.case.0085.002,
per.000003,clerkOf,per.000668,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000669,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000670,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000671,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000672,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000673,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000674,http://earlywashingtondc.org/doc/oscys.case.0086.002,
per.000003,clerkOf,per.000675,http://earlywashingtondc.org/doc/oscys.case.0086.003,
per.000003,clerkOf,per.000676,http://earlywashingtondc.org/doc/oscys.case.0087.002,
per.000003,clerkOf,per.000677,http://earlywashingtondc.org/doc/oscys.case.0087.002,
per.000003,clerkOf,per.000678,http://earlywashingtondc.org/doc/oscys.case.0087.002,
per.000003,clerkOf,per.000681,http://earlywashingtondc.org/doc/oscys.case.0088.004,
per.000003,clerkOf,per.000690,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000691,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000692,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000693,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000694,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000695,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000696,http://earlywashingtondc.org/doc/oscys.case.0089.002,
per.000003,clerkOf,per.000700,http://earlywashingtondc.org/doc/oscys.case.0090.002,
per.000003,clerkOf,per.000701,http://earlywashingtondc.org/doc/oscys.case.0090.002,
per.000003,clerkOf,per.000709,http://earlywashingtondc.org/doc/oscys.case.0092.001,
per.000003,clerkOf,per.000710,http://earlywashingtondc.org/doc/oscys.case.0092.001,
per.000003,clerkOf,per.000711,http://earlywashingtondc.org/doc/oscys.case.0092.001,
per.000003,clerkOf,per.000712,http://earlywashingtondc.org/doc/oscys.case.0092.001,
per.000003,clerkOf,per.000713,http://earlywashingtondc.org/doc/oscys.case.0092.001,
per.000003,clerkOf,per.000726,http://earlywashingtondc.org/doc/oscys.case.0093.001,
per.000003,clerkOf,per.000727,http://earlywashingtondc.org/doc/oscys.case.0093.001,
per.000003,clerkOf,per.000728,http://earlywashingtondc.org/doc/oscys.case.0094.001,
per.000003,clerkOf,per.000729,http://earlywashingtondc.org/doc/oscys.case.0094.001,
per.000003,clerkOf,per.000730,http://earlywashingtondc.org/doc/oscys.case.0095.001,
per.000003,clerkOf,per.000731,http://earlywashingtondc.org/doc/oscys.case.0095.001,
per.000003,clerkOf,per.000733,http://earlywashingtondc.org/doc/oscys.case.0096.001,
per.000003,clerkOf,per.000734,http://earlywashingtondc.org/doc/oscys.case.0096.001,
per.000003,clerkOf,per.000735,http://earlywashingtondc.org/doc/oscys.case.0097.002,
per.000003,clerkOf,per.000736,http://earlywashingtondc.org/doc/oscys.case.0097.002,
per.000003,clerkOf,per.000741,http://earlywashingtondc.org/doc/oscys.case.0098.002,
per.000003,clerkOf,per.000742,http://earlywashingtondc.org/doc/oscys.case.0099.001,
per.000003,clerkOf,per.000743,http://earlywashingtondc.org/doc/oscys.case.0099.001,
per.000003,clerkOf,per.000745,http://earlywashingtondc.org/doc/oscys.case.0100.002,
per.000003,clerkOf,per.000746,http://earlywashingtondc.org/doc/oscys.case.0100.002,
per.000003,clerkOf,per.000749,http://earlywashingtondc.org/doc/oscys.case.0101.001,
per.000003,clerkOf,per.000750,http://earlywashingtondc.org/doc/oscys.case.0101.001,
per.000003,clerkOf,per.000754,http://earlywashingtondc.org/doc/oscys.case.0102.002,
per.000003,clerkOf,per.000755,http://earlywashingtondc.org/doc/oscys.case.0102.002,
per.000003,clerkOf,per.000756,http://earlywashingtondc.org/doc/oscys.case.0102.002,
per.000003,clerkOf,per.000758,http://earlywashingtondc.org/doc/oscys.case.0103.002,
per.000003,clerkOf,per.000759,http://earlywashingtondc.org/doc/oscys.case.0103.009,
per.000003,clerkOf,per.000764,http://earlywashingtondc.org/doc/oscys.case.0103.005,
per.000003,clerkOf,per.000766,http://earlywashingtondc.org/doc/oscys.case.0103.006,
per.000003,clerkOf,per.000768,http://earlywashingtondc.org/doc/oscys.case.0103.008,
per.000003,clerkOf,per.000759,http://earlywashingtondc.org/doc/oscys.case.0103.009,
per.000003,clerkOf,per.000772,http://earlywashingtondc.org/doc/oscys.case.0104.002,
per.000003,clerkOf,per.000773,http://earlywashingtondc.org/doc/oscys.case.0104.002,
per.000003,clerkOf,per.000774,http://earlywashingtondc.org/doc/oscys.case.0104.002,
per.000003,clerkOf,per.000775,http://earlywashingtondc.org/doc/oscys.case.0104.002,
per.000003,clerkOf,per.000831,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000003,clerkOf,per.000832,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000003,clerkOf,per.000833,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000003,clerkOf,per.000834,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000003,clerkOf,per.000278,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000003,clerkOf,per.000836,http://earlywashingtondc.org/doc/oscys.case.0105.001,
per.000003,clerkOf,per.000842,http://earlywashingtondc.org/doc/oscys.case.0106.002,
per.000003,clerkOf,per.000843,http://earlywashingtondc.org/doc/oscys.case.0106.002,
per.000003,clerkOf,per.000845,http://earlywashingtondc.org/doc/oscys.case.0107.002,
per.000003,clerkOf,per.000846,http://earlywashingtondc.org/doc/oscys.case.0107.002,
per.000003,clerkOf,per.000849,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000003,clerkOf,per.000850,http://earlywashingtondc.org/doc/oscys.case.0108.001,
per.000003,clerkOf,per.000852,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000003,clerkOf,per.000853,http://earlywashingtondc.org/doc/oscys.case.0109.001,
per.000003,clerkOf,per.000855,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000003,clerkOf,per.000856,http://earlywashingtondc.org/doc/oscys.case.0110.001,
per.000003,clerkOf,per.000859,http://earlywashingtondc.org/doc/oscys.case.0112.002,
per.000003,clerkOf,per.000860,http://earlywashingtondc.org/doc/oscys.case.0112.002,
per.000003,clerkOf,per.000861,http://earlywashingtondc.org/doc/oscys.case.0113.002,
per.000003,clerkOf,per.000862,http://earlywashingtondc.org/doc/oscys.case.0113.002,
per.000003,clerkOf,per.000863,http://earlywashingtondc.org/doc/oscys.case.0114.002,
per.000003,clerkOf,per.000864,http://earlywashingtondc.org/doc/oscys.case.0114.002,
per.000003,clerkOf,per.000865,http://earlywashingtondc.org/doc/oscys.case.0115.002,
per.000003,clerkOf,per.000866,http://earlywashingtondc.org/doc/oscys.case.0115.002,
per.000003,clerkOf,per.000131,http://earlywashingtondc.org/doc/oscys.case.0115.002,
per.000003,clerkOf,per.000868,http://earlywashingtondc.org/doc/oscys.case.0116.001,
per.000003,clerkOf,per.000869,http://earlywashingtondc.org/doc/oscys.case.0116.001,
per.000003,clerkOf,per.000871,http://earlywashingtondc.org/doc/oscys.case.0117.001,
per.000003,clerkOf,per.000872,http://earlywashingtondc.org/doc/oscys.case.0117.001,
per.000003,clerkOf,per.000875,http://earlywashingtondc.org/doc/oscys.case.0118.002,
per.000003,clerkOf,per.000876,http://earlywashingtondc.org/doc/oscys.case.0118.002,
per.000003,clerkOf,per.000877,http://earlywashingtondc.org/doc/oscys.case.0118.002,
per.000003,clerkOf,per.000878,http://earlywashingtondc.org/doc/oscys.case.0119.002,
per.000003,clerkOf,per.000879,http://earlywashingtondc.org/doc/oscys.case.0119.002,
per.000003,clerkOf,per.000884,http://earlywashingtondc.org/doc/oscys.case.0121.001,
per.000003,clerkOf,per.000885,http://earlywashingtondc.org/doc/oscys.case.0121.001,
per.000003,clerkOf,per.000886,http://earlywashingtondc.org/doc/oscys.case.0121.001,
per.000003,clerkOf,per.000887,http://earlywashingtondc.org/doc/oscys.case.0122.001,
per.000003,clerkOf,per.000888,http://earlywashingtondc.org/doc/oscys.case.0122.001,
per.000003,clerkOf,per.000890,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000003,clerkOf,per.000891,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000003,clerkOf,per.000893,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000894,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000895,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000896,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000897,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000898,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000899,http://earlywashingtondc.org/doc/oscys.case.0124.001,
per.000003,clerkOf,per.000901,http://earlywashingtondc.org/doc/oscys.case.0124.002,
per.000004,type,person,,
per.000004,fullName,"Cranch, William",,
per.000004,birth,1769,,
per.000004,death,1855,,
per.000004,sex,male,,
per.000004,judgeOf,per.000008,http://earlywashingtondc.org/doc/oscys.case.0002.002,
per.000004,judgeOf,per.000009,http://earlywashingtondc.org/doc/oscys.case.0002.002,
per.000004,judgeOf,per.000010,http://earlywashingtondc.org/doc/oscys.case.0002.002,
per.000004,judgeOf,per.000015,http://earlywashingtondc.org/doc/oscys.case.0004.001,
per.000004,judgeOf,per.000016,http://earlywashingtondc.org/doc/oscys.case.0004.001,
per.000004,judgeOf,per.000017,http://earlywashingtondc.org/doc/oscys.case.0004.001,
per.000004,judgeOf,per.000018,http://earlywashingtondc.org/doc/oscys.case.0005.002,
per.000004,judgeOf,per.000019,http://earlywashingtondc.org/doc/oscys.case.0005.002,
per.000004,judgeOf,per.000021,http://earlywashingtondc.org/doc/oscys.case.0006.002,
per.000004,judgeOf,per.000022,http://earlywashingtondc.org/doc/oscys.case.0006.002,
per.000004,judgeOf,per.000024,http://earlywashingtondc.org/doc/oscys.case.0007.002,
per.000004,judgeOf,per.000025,http://earlywashingtondc.org/doc/oscys.case.0007.002,
per.000004,judgeOf,per.000026,http://earlywashingtondc.org/doc/oscys.case.0007.002,
per.000004,judgeOf,per.000027,http://earlywashingtondc.org/doc/oscys.case.0007.002,
per.000004,judgeOf,per.000031,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000032,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000033,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000034,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000035,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000036,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000037,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000038,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000039,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000040,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000041,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000042,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000043,http://earlywashingtondc.org/doc/oscys.case.0008.002,
per.000004,judgeOf,per.000046,http://earlywashingtondc.org/doc/oscys.case.0009.002,
per.000004,judgeOf,per.000047,http://earlywashingtondc.org/doc/oscys.case.0009.002,
per.000004,judgeOf,per.000048,http://earlywashingtondc.org/doc/oscys.case.0009.002,
per.000004,judgeOf,per.000049,http://earlywashingtondc.org/doc/oscys.case.0009.002,
per.000004,judgeOf,per.000050,http://earlywashingtondc.org/doc/oscys.case.0009.002,
per.000004,judgeOf,per.000051,http://earlywashingtondc.org/doc/oscys.case.0009.002,
per.000004,judgeOf,per.000056,http://earlywashingtondc.org/doc/oscys.case.0011.002,
per.000004,judgeOf,per.000057,http://earlywashingtondc.org/doc/oscys.case.0011.002,
per.000004,judgeOf,per.000058,http://earlywashingtondc.org/doc/oscys.case.0011.002,
per.000004,judgeOf,per.000115,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000004,judgeOf,per.000116,http://earlywashingtondc.org/doc/oscys.case.0000.000,
per.000004,judgeOf,per.000123,http://earlywashingtondc.org/doc/oscys.case.0014.002,
per.000004,judgeOf,per.000124,http://earlywashingtondc.org/doc/oscys.case.0014.002,
per.000004,judgeOf,per.000125,http://earlywashingtondc.org/doc/oscys.case.0014.002,
per.000004,judgeOf,per.000132,http://earlywashingtondc.org/doc/oscys.case.0016.002,
per.000004,judgeOf,per.000133,http://earlywashingtondc.org/doc/oscys.case.0016.002,
per.000004,judgeOf,per.000134,http://earlywashingtondc.org/doc/oscys.case.0016.002,
per.000004,judgeOf,per.000136,http://earlywashingtondc.org/doc/oscys.case.0016.002,
per.000004,judgeOf,per.000137,http://earlywashingtondc.org/doc/oscys.case.0016.002,
per.000004,judgeOf,per.000150,http://earlywashingtondc.org/doc/oscys.case.0007.001,
per.000004,judgeOf,per.000151,http://earlywashingtondc.org/doc/oscys.case.0007.001,
per.000004,judgeOf,per.000152,http://earlywashingtondc.org/doc/oscys.case.0007.001,
per.000004,judgeOf,per.000153,http://earlywashingtondc.org/doc/oscys.case.0007.001,
per.000004,judgeOf,per.000161,http://earlywashingtondc.org/doc/oscys.case.0018.002,
per.000004,judgeOf,per.000162,http://earlywashingtondc.org/doc/oscys.case.0018.002,
per.000004,judgeOf,per.000163,http://earlywashingtondc.org/doc/oscys.case.0018.002,
per.000004,judgeOf,per.000164,http://earlywashingtondc.org/doc/oscys.case.0018.002,
per.000004,judgeOf,per.000165,http://earlywashingtondc.org/doc/oscys.case.0021.002,
per.000004,judgeOf,per.000166,http://earlywashingtondc.org/doc/oscys.case.0018.002,
per.000004,judgeOf,per.000017,http://earlywashingtondc.org/doc/oscys.case.0019.002,
per.000004,judgeOf,per.001182,http://earlywashingtondc.org/doc/oscys.case.0019.002,
per.000004,judgeOf,per.000184,http://earlywashingtondc.org/doc/oscys.case.0020.002,
per.000004,judgeOf,per.000185,http://earlywashingtondc.org/doc/oscys.case.0020.002,
per.000004,judgeOf,per.000165,http://earlywashingtondc.org/doc/oscys.case.0021.002,
per.000004,judgeOf,per.000189,http://earlywashingtondc.org/doc/oscys.case.0021.002,
per.000004,judgeOf,per.000191,http://earlywashingtondc.org/doc/oscys.case.0022.002,
per.000004,judgeOf,per.000192,http://earlywashingtondc.org/doc/oscys.case.0022.002,
per.000004,judgeOf,per.000193,http://earlywashingtondc.org/doc/oscys.case.0022.002,
per.000004,judgeOf,per.000196,http://earlywashingtondc.org/doc/oscys.case.0023.003,
per.000004,judgeOf,per.000197,http://earlywashingtondc.org/doc/oscys.case.0023.003,
per.000004,judgeOf,per.000213,http://earlywashingtondc.org/doc/oscys.case.0025.002,
per.000004,judgeOf,per.000214,http://earlywashingtondc.org/doc/oscys.case.0025.002,
per.000004,judgeOf,per.000223,http://earlywashingtondc.org/doc/oscys.case.0026.002,
per.000004,judgeOf,per.000224,http://earlywashingtondc.org/doc/oscys.case.0026.002,
per.000004,judgeOf,per.000225,http://earlywashingtondc.org/doc/oscys.case.0026.002,
per.000004,judgeOf,per.000226,http://earlywashingtondc.org/doc/oscys.case.0027.002,
per.000004,judgeOf,per.000227,http://earlywashingtondc.org/doc/oscys.case.0027.002,
per.000004,judgeOf,per.000228,http://earlywashingtondc.org/doc/oscys.case.0027.002,
per.000004,judgeOf,per.000231,http://earlywashingtondc.org/doc/oscys.case.0028.002,
per.000004,judgeOf,per.000232,http://earlywashingtondc.org/doc/oscys.case.0030.002,
per.000004,judgeOf,per.000236,http://earlywashingtondc.org/doc/oscys.case.0029.002,
per.000004,judgeOf,per.000232,http://earlywashingtondc.org/doc/oscys.case.0030.002,
per.000004,judgeOf,per.000248,http://earlywashingtondc.org/doc/oscys.case.0030.002,
per.000004,judgeOf,per.000249,http://earlywashingtondc.org/doc/oscys.case.0030.002,
per.000004,judgeOf,per.000250,http://earlywashingtondc.org/doc/oscys.case.0030.002,
per.000004,judgeOf,per.000261,http://earlywashingtondc.org/doc/oscys.case.0031.002,
per.000004,judgeOf,per.000262,http://earlywashingtondc.org/doc/oscys.case.0031.002,
per.000004,judgeOf,per.000276,http://earlywashingtondc.org/doc/oscys.case.0033.002,
per.000004,judgeOf,per.000277,http://earlywashingtondc.org/doc/oscys.case.0033.002,
per.000004,judgeOf,per.000278,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000003,clerkOf,per.000278,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000003,clerkOf,per.000279,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000003,clerkOf,per.000280,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000003,clerkOf,per.000281,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000004,judgeOf,per.000278,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000004,judgeOf,per.000279,http://earlywashingtondc.org/doc/oscys.case.0034.002,
per.000004,judgeOf,per.000280,http://earlywashingtondc.org/doc/oscys.case.0034.002,
